Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
flax,28,65,250,0,0,0
flax,28,80,0,95,50,40
flax,28,80,25,85,45,36
flax,28,80,85,65,35,28
flax,28,80,160,35,20,16
flax,28,80,250,0,0,0
flax,33,50,0,100,50,45
flax,33,50,25,90,45,41
flax,33,50,85,70,35,33
flax,33,50,160,40,20,21
flax,33,50,250,0,0,0
flax,33,65,0,100,50,45
flax,33,65,25,90,45,41
flax,33,65,85,70,35,33
flax,33,65,160,40,20,21
flax,33,65,250,0,0,0
flax,33,80,0,95,50,45
flax,33,80,25,85,45,41
flax,33,80,85,65,35,33
flax,33,80,160,35,20,21
flax,33,80,250,0,0,0
hemp,18,50,0,100,50,40
hemp,18,50,25,90,45,36
hemp,18,50,85,70,35,28
hemp,18,50,160,40,20,16
hemp,18,50,250,0,0,0
hemp,18,65,0,100,50,40
hemp,18,65,25,90,45,36
hemp,18,65,85,70,35,28
hemp,18,65,160,40,20,16
hemp,18,65,250,0,0,0
hemp,18,80,0,95,50,40
hemp,18,80,25,85,45,36
hemp,18,80,85,65,35,28
hemp,18,80,160,35,20,16
hemp,18,80,250,0,0,0
hemp,23,50,0,100,50,40
hemp,23,50,25,90,45,36
hemp,23,50,85,70,35,28
hemp,23,50,160,40,20,16
hemp,23,50,250,0,0,0
hemp,23,65,0,100,50,40
hemp,23,65,25,90,45,36
hemp,23,65,85,70,35,28
hemp,23,65,160,40,20,16
hemp,23,65,250,0,0,0
hemp,23,80,0,95,50,40
hemp,23,80,25,85,45,36
hemp,23,80,85,65,35,28
hemp,23,80,160,35,20,16
hemp,23,80,250,0,0,0
hemp,28,50,0,100,50,40
hemp,28,50,25,90,45,36
hemp,28,50,85,70,35,28
hemp,28,50,160,40,20,16
hemp,28,50,250,0,0,0
hemp,28,65,0,100,50,40
hemp,28,65,25,90,45,36
hemp,28,65,85,70,35,28
hemp,28,65,160,40,20,16
hemp,28,65,250,0,0,0
hemp,28,80,0,95,50,40
hemp,28,80,25,85,45,36
hemp,28,80,85,65,35,28
hemp,28,80,160,35,20,16
hemp,28,80,250,0,0,0
hemp,33,50,0,100,50,45
hemp,33,50,25,90,45,41
hemp,33,50,85,70,35,33
hemp,33,50,160,40,20,21
hemp,33,50,250,0,0,0
hemp,33,65,0,100,50,45
hemp,33,65,25,90,45,41
hemp,33,65,85,70,35,33
hemp,33,65,160,40,20,21
hemp,33,65,250,0,0,0
hemp,33,80,0,95,50,45
hemp,33,80,25,85,45,41
hemp,33,80,85,65,35,33
hemp,33,80,160,35,20,21
hemp,33,80,250,0,0,0
tea,18,50,0,100,50,40
tea,18,50,25,90,45,36
tea,18,50,85,70,35,28
tea,18,50,160,40,20,16
tea,18,50,250,0,0,0
tea,18,65,0,100,50,40
tea,18,65,25,90,45,36
tea,18,65,85,70,35,28
tea,18,65,160,40,20,16
tea,18,65,250,0,0,0
tea,18,80,0,95,50,40
tea,18,80,25,85,45,36
tea,18,80,85,65,35,28
tea,18,80,160,35,20,16
tea,18,80,250,0,0,0
tea,23,50,0,100,50,40
tea,23,50,25,90,45,36
tea,23,50,85,70,35,28
tea,23,50,160,40,20,16
tea,23,50,250,0,0,0
tea,23,65,0,100,50,40
tea,23,65,25,90,45,36
tea,23,65,85,70,35,28
tea,23,65,160,40,20,16
tea,23,65,250,0,0,0
tea,23,80,0,95,50,40
tea,23,80,25,85,45,36
tea,23,80,85,65,35,28
tea,23,80,160,35,20,16
tea,23,80,250,0,0,0
tea,28,50,0,100,50,40
tea,28,50,25,90,45,36
tea,28,50,85,70,35,28
tea,28,50,160,40,20,16
tea,28,50,250,0,0,0
tea,28,65,0,100,50,40
tea,28,65,25,90,45,36
tea,28,65,85,70,35,28
tea,28,65,160,40,20,16
tea,28,65,250,0,0,0
tea,28,80,0,95,50,40
tea,28,80,25,85,45,36
tea,28,80,85,65,35,28
tea,28,80,160,35,20,16
tea,28,80,250,0,0,0
tea,33,50,0,100,50,45
tea,33,50,25,90,45,41
tea,33,50,85,70,35,33
tea,33,50,160,40,20,21
tea,33,50,250,0,0,0
tea,33,65,0,100,50,45
tea,33,65,25,90,45,41
tea,33,65,85,70,35,33
tea,33,65,160,40,20,21
tea,33,65,250,0,0,0
tea,33,80,0,95,50,45
tea,33,80,25,85,45,41
tea,33,80,85,65,35,33
tea,33,80,160,35,20,21
tea,33,80,250,0,0,0
coffee,18,50,0,100,50,40
coffee,18,50,25,90,45,36
coffee,18,50,85,70,35,28
coffee,18,50,160,40,20,16
coffee,18,50,250,0,0,0
coffee,18,65,0,100,50,40
coffee,18,65,25,90,45,36
coffee,18,65,85,70,35,28
coffee,18,65,160,40,20,16
coffee,18,65,250,0,0,0
coffee,18,80,0,95,50,40
coffee,18,80,25,85,45,36
coffee,18,80,85,65,35,28
coffee,18,80,160,35,20,16
coffee,18,80,250,0,0,0
coffee,23,50,0,100,50,40
coffee,23,50,25,90,45,36
coffee,23,50,85,70,35,28
coffee,23,50,160,40,20,16
coffee,23,50,250,0,0,0
coffee,23,65,0,100,50,40
coffee,23,65,25,90,45,36
coffee,23,65,85,70,35,28
coffee,23,65,160,40,20,16
coffee,23,65,250,0,0,0
coffee,23,80,0,95,50,40
coffee,23,80,25,85,45,36
coffee,23,80,85,65,35,28
coffee,23,80,160,35,20,16
coffee,23,80,250,0,0,0
coffee,28,50,0,100,50,40
coffee,28,50,25,90,45,36
coffee,28,50,85,70,35,28
coffee,28,50,160,40,20,16
coffee,28,50,250,0,0,0
coffee,28,65,0,100,50,40
coffee,28,65,25,90,45,36
coffee,28,65,85,70,35,28
coffee,28,65,160,40,20,16
coffee,28,65,250,0,0,0
coffee,28,80,0,95,50,40
coffee,28,80,25,85,45,36
coffee,28,80,85,65,35,28
coffee,28,80,160,35,20,16
coffee,28,80,250,0,0,0
coffee,33,50,0,100,50,45
coffee,33,50,25,90,45,41
coffee,33,50,85,70,35,33
coffee,33,50,160,40,20,21
coffee,33,50,250,0,0,0
coffee,33,65,0,100,50,45
coffee,33,65,25,90,45,41
coffee,33,65,85,70,35,33
coffee,33,65,160,40,20,21
coffee,33,65,250,0,0,0
coffee,33,80,0,95,50,45
coffee,33,80,25,85,45,41
coffee,33,80,85,65,35,33
coffee,33,80,160,35,20,21
coffee,33,80,250,0,0,0
rubber,18,50,0,100,50,40
rubber,18,50,25,90,45,36
rubber,18,50,85,70,35,28
rubber,18,50,160,40,20,16
rubber,18,50,250,0,0,0
rubber,18,65,0,100,50,40
rubber,18,65,25,90,45,36
rubber,18,65,85,70,35,28
rubber,18,65,160,40,20,16
rubber,18,65,250,0,0,0
rubber,18,80,0,95,50,40
rubber,18,80,25,85,45,36
rubber,18,80,85,65,35,28
rubber,18,80,160,35,20,16
rubber,18,80,250,0,0,0
rubber,23,50,0,100,50,40
rubber,23,50,25,90,45,36
rubber,23,50,85,70,35,28
rubber,23,50,160,40,20,16
rubber,23,50,250,0,0,0
rubber,23,65,0,100,50,40
rubber,23,65,25,90,45,36
rubber,23,65,85,70,35,28
rubber,23,65,160,40,20,16
rubber,23,65,250,0,0,0
rubber,23,80,0,95,50,40
rubber,23,80,25,85,45,36
rubber,23,80,85,65,35,28
rubber,23,80,160,35,20,16
rubber,23,80,250,0,0,0
rubber,28,50,0,100,50,40
rubber,28,50,25,90,45,36
rubber,28,50,85,70,35,28
rubber,28,50,160,40,20,16
rubber,28,50,250,0,0,0
rubber,28,65,0,100,50,40
rubber,28,65,25,90,45,36
rubber,28,65,85,70,35,28
rubber,28,65,160,40,20,16
rubber,28,65,250,0,0,0
rubber,28,80,0,95,50,40
rubber,28,80,25,85,45,36
rubber,28,80,85,65,35,28
rubber,28,80,160,35,20,16
rubber,28,80,250,0,0,0
rubber,33,50,0,100,50,45
rubber,33,50,25,90,45,41
rubber,33,50,85,70,35,33
rubber,33,50,160,40,20,21
rubber,33,50,250,0,0,0
rubber,33,65,0,100,50,45
rubber,33,65,25,90,45,41
rubber,33,65,85,70,35,33
rubber,33,65,160,40,20,21
rubber,33,65,250,0,0,0
rubber,33,80,0,95,50,45
rubber,33,80,25,85,45,41
rubber,33,80,85,65,35,33
rubber,33,80,160,35,20,21
rubber,33,80,250,0,0,0
arecanut,18,50,0,100,50,40
arecanut,18,50,25,90,45,36
arecanut,18,50,85,70,35,28
arecanut,18,50,160,40,20,16
arecanut,18,50,250,0,0,0
arecanut,18,65,0,100,50,40
arecanut,18,65,25,90,45,36
arecanut,18,65,85,70,35,28
arecanut,18,65,160,40,20,16
arecanut,18,65,250,0,0,0
arecanut,18,80,0,95,50,40
arecanut,18,80,25,85,45,36
arecanut,18,80,85,65,35,28
arecanut,18,80,160,35,20,16
arecanut,18,80,250,0,0,0
arecanut,23,50,0,100,50,40
arecanut,23,50,25,90,45,36
arecanut,23,50,85,70,35,28
arecanut,23,50,160,40,20,16
arecanut,23,50,250,0,0,0
arecanut,23,65,0,100,50,40
arecanut,23,65,25,90,45,36
arecanut,23,65,85,70,35,28
arecanut,23,65,160,40,20,16
arecanut,23,65,250,0,0,0
arecanut,23,80,0,95,50,40
arecanut,23,80,25,85,45,36
arecanut,23,80,85,65,35,28
arecanut,23,80,160,35,20,16
arecanut,23,80,250,0,0,0
arecanut,28,50,0,100,50,40
arecanut,28,50,25,90,45,36
arecanut,28,50,85,70,35,28
arecanut,28,50,160,40,20,16
arecanut,28,50,250,0,0,0
arecanut,28,65,0,100,50,40
arecanut,28,65,25,90,45,36
arecanut,28,65,85,70,35,28
arecanut,28,65,160,40,20,16
arecanut,28,65,250,0,0,0
arecanut,28,80,0,95,50,40
arecanut,28,80,25,85,45,36
arecanut,28,80,85,65,35,28
arecanut,28,80,160,35,20,16
arecanut,28,80,250,0,0,0
arecanut,33,50,0,100,50,45
arecanut,33,50,25,90,45,41
arecanut,33,50,85,70,35,33
arecanut,33,50,160,40,20,21
arecanut,33,50,250,0,0,0
arecanut,33,65,0,100,50,45
arecanut,33,65,25,90,45,41
arecanut,33,65,85,70,35,33
arecanut,33,65,160,40,20,21
arecanut,33,65,250,0,0,0
arecanut,33,80,0,95,50,45
arecanut,33,80,25,85,45,41
arecanut,33,80,85,65,35,33
arecanut,33,80,160,35,20,21
arecanut,33,80,250,0,0,0
cocoa,18,50,0,100,50,40
cocoa,18,50,25,90,45,36
cocoa,18,50,85,70,35,28
cocoa,18,50,160,40,20,16
cocoa,18,50,250,0,0,0
cocoa,18,65,0,100,50,40
cocoa,18,65,25,90,45,36
cocoa,18,65,85,70,35,28
cocoa,18,65,160,40,20,16
cocoa,18,65,250,0,0,0
cocoa,18,80,0,95,50,40
cocoa,18,80,25,85,45,36
cocoa,18,80,85,65,35,28
cocoa,18,80,160,35,20,16
cocoa,18,80,250,0,0,0
cocoa,23,50,0,100,50,40
cocoa,23,50,25,90,45,36
cocoa,23,50,85,70,35,28
cocoa,23,50,160,40,20,16
cocoa,23,50,250,0,0,0
cocoa,23,65,0,100,50,40
cocoa,23,65,25,90,45,36
cocoa,23,65,85,70,35,28
cocoa,23,65,160,40,20,16
cocoa,23,65,250,0,0,0
cocoa,23,80,0,95,50,40
cocoa,23,80,25,85,45,36
cocoa,23,80,85,65,35,28
cocoa,23,80,160,35,20,16
cocoa,23,80,250,0,0,0
cocoa,28,50,0,100,50,40
cocoa,28,50,25,90,45,36
cocoa,28,50,85,70,35,28
cocoa,28,50,160,40,20,16
cocoa,28,50,250,0,0,0
cocoa,28,65,0,100,50,40
cocoa,28,65,25,90,45,36
cocoa,28,65,85,70,35,28
cocoa,28,65,160,40,20,16
cocoa,28,65,250,0,0,0
cocoa,28,80,0,95,50,40
cocoa,28,80,25,85,45,36
cocoa,28,80,85,65,35,28
cocoa,28,80,160,35,20,16
cocoa,28,80,250,0,0,0
cocoa,33,50,0,100,50,45
cocoa,33,50,25,90,45,41
cocoa,33,50,85,70,35,33
cocoa,33,50,160,40,20,21
cocoa,33,50,250,0,0,0
cocoa,33,65,0,100,50,45
cocoa,33,65,25,90,45,41
cocoa,33,65,85,70,35,33
cocoa,33,65,160,40,20,21
cocoa,33,65,250,0,0,0
cocoa,33,80,0,95,50,45
cocoa,33,80,25,85,45,41
cocoa,33,80,85,65,35,33
cocoa,33,80,160,35,20,21
cocoa,33,80,250,0,0,0
black pepper,18,50,0,100,50,40
black pepper,18,50,25,90,45,36
black pepper,18,50,85,70,35,28
black pepper,18,50,160,40,20,16
black pepper,18,50,250,0,0,0
black pepper,18,65,0,100,50,40
black pepper,18,65,25,90,45,36
black pepper,18,65,85,70,35,28
black pepper,18,65,160,40,20,16
black pepper,18,65,250,0,0,0
black pepper,18,80,0,95,50,40
black pepper,18,80,25,85,45,36
black pepper,18,80,85,65,35,28
black pepper,18,80,160,35,20,16
black pepper,18,80,250,0,0,0
black pepper,23,50,0,100,50,40
black pepper,23,50,25,90,45,36
black pepper,23,50,85,70,35,28
black pepper,23,50,160,40,20,16
black pepper,23,50,250,0,0,0
black pepper,23,65,0,100,50,40
black pepper,23,65,25,90,45,36
black pepper,23,65,85,70,35,28
black pepper,23,65,160,40,20,16
black pepper,23,65,250,0,0,0
black pepper,23,80,0,95,50,40
black pepper,23,80,25,85,45,36
black pepper,23,80,85,65,35,28
black pepper,23,80,160,35,20,16
black pepper,23,80,250,0,0,0
black pepper,28,50,0,100,50,40
black pepper,28,50,25,90,45,36
black pepper,28,50,85,70,35,28
black pepper,28,50,160,40,20,16
black pepper,28,50,250,0,0,0
black pepper,28,65,0,100,50,40
black pepper,28,65,25,90,45,36
black pepper,28,65,85,70,35,28
black pepper,28,65,160,40,20,16
black pepper,28,65,250,0,0,0
black pepper,28,80,0,95,50,40
black pepper,28,80,25,85,45,36
black pepper,28,80,85,65,35,28
black pepper,28,80,160,35,20,16
black pepper,28,80,250,0,0,0
black pepper,33,50,0,100,50,45
black pepper,33,50,25,90,45,41
black pepper,33,50,85,70,35,33
black pepper,33,50,160,40,20,21
black pepper,33,50,250,0,0,0
black pepper,33,65,0,100,50,45
black pepper,33,65,25,90,45,41
black pepper,33,65,85,70,35,33
black pepper,33,65,160,40,20,21
black pepper,33,65,250,0,0,0
black pepper,33,80,0,95,50,45
black pepper,33,80,25,85,45,41
black pepper,33,80,85,65,35,33
black pepper,33,80,160,35,20,21
black pepper,33,80,250,0,0,0
cardamom,18,50,0,100,50,40
cardamom,18,50,25,90,45,36
cardamom,18,50,85,70,35,28
cardamom,18,50,160,40,20,16
cardamom,18,50,250,0,0,0
cardamom,18,65,0,100,50,40
cardamom,18,65,25,90,45,36
cardamom,18,65,85,70,35,28
cardamom,18,65,160,40,20,16
cardamom,18,65,250,0,0,0
cardamom,18,80,0,95,50,40
cardamom,18,80,25,85,45,36
cardamom,18,80,85,65,35,28
cardamom,18,80,160,35,20,16
cardamom,18,80,250,0,0,0
cardamom,23,50,0,100,50,40
cardamom,23,50,25,90,45,36
cardamom,23,50,85,70,35,28
cardamom,23,50,160,40,20,16
cardamom,23,50,250,0,0,0
cardamom,23,65,0,100,50,40
cardamom,23,65,25,90,45,36
cardamom,23,65,85,70,35,28
cardamom,23,65,160,40,20,16
cardamom,23,65,250,0,0,0
cardamom,23,80,0,95,50,40
cardamom,23,80,25,85,45,36
cardamom,23,80,85,65,35,28
cardamom,23,80,160,35,20,16
cardamom,23,80,250,0,0,0
cardamom,28,50,0,100,50,40
cardamom,28,50,25,90,45,36
cardamom,28,50,85,70,35,28
cardamom,28,50,160,40,20,16
cardamom,28,50,250,0,0,0
cardamom,28,65,0,100,50,40
cardamom,28,65,25,90,45,36
cardamom,28,65,85,70,35,28
cardamom,28,65,160,40,20,16
cardamom,28,65,250,0,0,0
cardamom,28,80,0,95,50,40
cardamom,28,80,25,85,45,36
cardamom,28,80,85,65,35,28
cardamom,28,80,160,35,20,16
cardamom,28,80,250,0,0,0
cardamom,33,50,0,100,50,45
cardamom,33,50,25,90,45,41
cardamom,33,50,85,70,35,33
cardamom,33,50,160,40,20,21
cardamom,33,50,250,0,0,0
cardamom,33,65,0,100,50,45
cardamom,33,65,25,90,45,41
cardamom,33,65,85,70,35,33
cardamom,33,65,160,40,20,21
cardamom,33,65,250,0,0,0
cardamom,33,80,0,95,50,45
cardamom,33,80,25,85,45,41
cardamom,33,80,85,65,35,33
cardamom,33,80,160,35,20,21
cardamom,33,80,250,0,0,0
clove,18,50,0,100,50,40
clove,18,50,25,90,45,36
clove,18,50,85,70,35,28
clove,18,50,160,40,20,16
clove,18,50,250,0,0,0
clove,18,65,0,100,50,40
clove,18,65,25,90,45,36
clove,18,65,85,70,35,28
clove,18,65,160,40,20,16
clove,18,65,250,0,0,0
clove,18,80,0,95,50,40
clove,18,80,25,85,45,36
clove,18,80,85,65,35,28
clove,18,80,160,35,20,16
clove,18,80,250,0,0,0
clove,23,50,0,100,50,40
clove,23,50,25,90,45,36
clove,23,50,85,70,35,28
clove,23,50,160,40,20,16
clove,23,50,250,0,0,0
clove,23,65,0,100,50,40
clove,23,65,25,90,45,36
clove,23,65,85,70,35,28
clove,23,65,160,40,20,16
clove,23,65,250,0,0,0
clove,23,80,0,95,50,40
clove,23,80,25,85,45,36
clove,23,80,85,65,35,28
clove,23,80,160,35,20,16
clove,23,80,250,0,0,0
clove,28,50,0,100,50,40
clove,28,50,25,90,45,36
clove,28,50,85,70,35,28
clove,28,50,160,40,20,16
clove,28,50,250,0,0,0
clove,28,65,0,100,50,40
clove,28,65,25,90,45,36
clove,28,65,85,70,35,28
clove,28,65,160,40,20,16
clove,28,65,250,0,0,0
clove,28,80,0,95,50,40
clove,28,80,25,85,45,36
clove,28,80,85,65,35,28
clove,28,80,160,35,20,16
clove,28,80,250,0,0,0
clove,33,50,0,100,50,45
clove,33,50,25,90,45,41
clove,33,50,85,70,35,33
clove,33,50,160,40,20,21
clove,33,50,250,0,0,0
clove,33,65,0,100,50,45
clove,33,65,25,90,45,41
clove,33,65,85,70,35,33
clove,33,65,160,40,20,21
clove,33,65,250,0,0,0
clove,33,80,0,95,50,45
clove,33,80,25,85,45,41
clove,33,80,85,65,35,33
clove,33,80,160,35,20,21
clove,33,80,250,0,0,0
cinnamon,18,50,0,100,50,40
cinnamon,18,50,25,90,45,36
cinnamon,18,50,85,70,35,28
cinnamon,18,50,160,40,20,16
cinnamon,18,50,250,0,0,0
cinnamon,18,65,0,100,50,40
cinnamon,18,65,25,90,45,36
cinnamon,18,65,85,70,35,28
cinnamon,18,65,160,40,20,16
cinnamon,18,65,250,0,0,0
cinnamon,18,80,0,95,50,40
cinnamon,18,80,25,85,45,36
cinnamon,18,80,85,65,35,28
cinnamon,18,80,160,35,20,16
cinnamon,18,80,250,0,0,0
cinnamon,23,50,0,100,50,40
cinnamon,23,50,25,90,45,36
cinnamon,23,50,85,70,35,28
cinnamon,23,50,160,40,20,16
cinnamon,23,50,250,0,0,0
cinnamon,23,65,0,100,50,40
cinnamon,23,65,25,90,45,36
cinnamon,23,65,85,70,35,28
cinnamon,23,65,160,40,20,16
cinnamon,23,65,250,0,0,0
cinnamon,23,80,0,95,50,40
cinnamon,23,80,25,85,45,36
cinnamon,23,80,85,65,35,28
cinnamon,23,80,160,35,20,16
cinnamon,23,80,250,0,0,0
cinnamon,28,50,0,100,50,40
cinnamon,28,50,25,90,45,36
cinnamon,28,50,85,70,35,28
cinnamon,28,50,160,40,20,16
cinnamon,28,50,250,0,0,0
cinnamon,28,65,0,100,50,40
cinnamon,28,65,25,90,45,36
cinnamon,28,65,85,70,35,28
cinnamon,28,65,160,40,20,16
cinnamon,28,65,250,0,0,0
cinnamon,28,80,0,95,50,40
cinnamon,28,80,25,85,45,36
cinnamon,28,80,85,65,35,28
cinnamon,28,80,160,35,20,16
cinnamon,28,80,250,0,0,0
cinnamon,33,50,0,100,50,45
cinnamon,33,50,25,90,45,41
cinnamon,33,50,85,70,35,33
cinnamon,33,50,160,40,20,21
cinnamon,33,50,250,0,0,0
cinnamon,33,65,0,100,50,45
cinnamon,33,65,25,90,45,41
cinnamon,33,65,85,70,35,33
cinnamon,33,65,160,40,20,21
cinnamon,33,65,250,0,0,0
cinnamon,33,80,0,95,50,45
cinnamon,33,80,25,85,45,41
cinnamon,33,80,85,65,35,33
cinnamon,33,80,160,35,20,21
cinnamon,33,80,250,0,0,0
nutmeg,18,50,0,100,50,40
nutmeg,18,50,25,90,45,36
nutmeg,18,50,85,70,35,28
nutmeg,18,50,160,40,20,16
nutmeg,18,50,250,0,0,0
nutmeg,18,65,0,100,50,40
nutmeg,18,65,25,90,45,36
nutmeg,18,65,85,70,35,28
nutmeg,18,65,160,40,20,16
nutmeg,18,65,250,0,0,0
nutmeg,18,80,0,95,50,40
nutmeg,18,80,25,85,45,36
nutmeg,18,80,85,65,35,28
nutmeg,18,80,160,35,20,16
nutmeg,18,80,250,0,0,0
nutmeg,23,50,0,100,50,40
nutmeg,23,50,25,90,45,36
nutmeg,23,50,85,70,35,28
nutmeg,23,50,160,40,20,16
nutmeg,23,50,250,0,0,0
nutmeg,23,65,0,100,50,40
nutmeg,23,65,25,90,45,36
nutmeg,23,65,85,70,35,28
nutmeg,23,65,160,40,20,16
nutmeg,23,65,250,0,0,0
nutmeg,23,80,0,95,50,40
nutmeg,23,80,25,85,45,36
nutmeg,23,80,85,65,35,28
nutmeg,23,80,160,35,20,16
nutmeg,23,80,250,0,0,0
nutmeg,28,50,0,100,50,40
nutmeg,28,50,25,90,45,36
nutmeg,28,50,85,70,35,28
nutmeg,28,50,160,40,20,16
nutmeg,28,50,250,0,0,0
nutmeg,28,65,0,100,50,40
nutmeg,28,65,25,90,45,36
nutmeg,28,65,85,70,35,28
nutmeg,28,65,160,40,20,16
nutmeg,28,65,250,0,0,0
nutmeg,28,80,0,95,50,40
nutmeg,28,80,25,85,45,36
nutmeg,28,80,85,65,35,28
nutmeg,28,80,160,35,20,16
nutmeg,28,80,250,0,0,0
nutmeg,33,50,0,100,50,45
nutmeg,33,50,25,90,45,41
nutmeg,33,50,85,70,35,33
nutmeg,33,50,160,40,20,21
nutmeg,33,50,250,0,0,0
nutmeg,33,65,0,100,50,45
nutmeg,33,65,25,90,45,41
nutmeg,33,65,85,70,35,33
nutmeg,33,65,160,40,20,21
nutmeg,33,65,250,0,0,0
nutmeg,33,80,0,95,50,45
nutmeg,33,80,25,85,45,41
nutmeg,33,80,85,65,35,33
nutmeg,33,80,160,35,20,21
nutmeg,33,80,250,0,0,0
turmeric,18,50,0,100,50,40
turmeric,18,50,25,90,45,36
turmeric,18,50,85,70,35,28
turmeric,18,50,160,40,20,16
turmeric,18,50,250,0,0,0
turmeric,18,65,0,100,50,40
turmeric,18,65,25,90,45,36
turmeric,18,65,85,70,35,28
turmeric,18,65,160,40,20,16
turmeric,18,65,250,0,0,0
turmeric,18,80,0,95,50,40
turmeric,18,80,25,85,45,36
turmeric,18,80,85,65,35,28
turmeric,18,80,160,35,20,16
turmeric,18,80,250,0,0,0
turmeric,23,50,0,100,50,40
turmeric,23,50,25,90,45,36
turmeric,23,50,85,70,35,28
turmeric,23,50,160,40,20,16
turmeric,23,50,250,0,0,0
turmeric,23,65,0,100,50,40
turmeric,23,65,25,90,45,36
turmeric,23,65,85,70,35,28
turmeric,23,65,160,40,20,16
turmeric,23,65,250,0,0,0
turmeric,23,80,0,95,50,40
turmeric,23,80,25,85,45,36
turmeric,23,80,85,65,35,28
turmeric,23,80,160,35,20,16
turmeric,23,80,250,0,0,0
turmeric,28,50,0,100,50,40
turmeric,28,50,25,90,45,36
turmeric,28,50,85,70,35,28
turmeric,28,50,160,40,20,16
turmeric,28,50,250,0,0,0
turmeric,28,65,0,100,50,40
turmeric,28,65,25,90,45,36
turmeric,28,65,85,70,35,28
turmeric,28,65,160,40,20,16
turmeric,28,65,250,0,0,0
turmeric,28,80,0,95,50,40
turmeric,28,80,25,85,45,36
turmeric,28,80,85,65,35,28
turmeric,28,80,160,35,20,16
turmeric,28,80,250,0,0,0
turmeric,33,50,0,100,50,45
turmeric,33,50,25,90,45,41
turmeric,33,50,85,70,35,33
turmeric,33,50,160,40,20,21
turmeric,33,50,250,0,0,0
turmeric,33,65,0,100,50,45
turmeric,33,65,25,90,45,41
turmeric,33,65,85,70,35,33
turmeric,33,65,160,40,20,21
turmeric,33,65,250,0,0,0
turmeric,33,80,0,95,50,45
turmeric,33,80,25,85,45,41
turmeric,33,80,85,65,35,33
turmeric,33,80,160,35,20,21
turmeric,33,80,250,0,0,0
ginger,18,50,0,100,50,40
ginger,18,50,25,90,45,36
ginger,18,50,85,70,35,28
ginger,18,50,160,40,20,16
ginger,18,50,250,0,0,0
ginger,18,65,0,100,50,40
ginger,18,65,25,90,45,36
ginger,18,65,85,70,35,28
ginger,18,65,160,40,20,16
ginger,18,65,250,0,0,0
ginger,18,80,0,95,50,40
ginger,18,80,25,85,45,36
ginger,18,80,85,65,35,28
ginger,18,80,160,35,20,16
ginger,18,80,250,0,0,0
ginger,23,50,0,100,50,40
ginger,23,50,25,90,45,36
ginger,23,50,85,70,35,28
ginger,23,50,160,40,20,16
ginger,23,50,250,0,0,0
ginger,23,65,0,100,50,40
ginger,23,65,25,90,45,36
ginger,23,65,85,70,35,28
ginger,23,65,160,40,20,16
ginger,23,65,250,0,0,0
ginger,23,80,0,95,50,40
ginger,23,80,25,85,45,36
ginger,23,80,85,65,35,28
ginger,23,80,160,35,20,16
ginger,23,80,250,0,0,0
ginger,28,50,0,100,50,40
ginger,28,50,25,90,45,36
ginger,28,50,85,70,35,28
ginger,28,50,160,40,20,16
ginger,28,50,250,0,0,0
ginger,28,65,0,100,50,40
ginger,28,65,25,90,45,36
ginger,28,65,85,70,35,28
ginger,28,65,160,40,20,16
ginger,28,65,250,0,0,0
ginger,28,80,0,95,50,40
ginger,28,80,25,85,45,36
ginger,28,80,85,65,35,28
ginger,28,80,160,35,20,16
ginger,28,80,250,0,0,0
ginger,33,50,0,100,50,45
ginger,33,50,25,90,45,41
ginger,33,50,85,70,35,33
ginger,33,50,160,40,20,21
ginger,33,50,250,0,0,0
ginger,33,65,0,100,50,45
ginger,33,65,25,90,45,41
ginger,33,65,85,70,35,33
ginger,33,65,160,40,20,21
ginger,33,65,250,0,0,0
ginger,33,80,0,95,50,45
ginger,33,80,25,85,45,41
ginger,33,80,85,65,35,33
ginger,33,80,160,35,20,21
ginger,33,80,250,0,0,0
chilli,18,50,0,100,50,40
chilli,18,50,25,90,45,36
chilli,18,50,85,70,35,28
chilli,18,50,160,40,20,16
chilli,18,50,250,0,0,0
chilli,18,65,0,100,50,40
chilli,18,65,25,90,45,36
chilli,18,65,85,70,35,28
chilli,18,65,160,40,20,16
chilli,18,65,250,0,0,0
chilli,18,80,0,95,50,40
chilli,18,80,25,85,45,36
chilli,18,80,85,65,35,28
chilli,18,80,160,35,20,16
chilli,18,80,250,0,0,0
chilli,23,50,0,100,50,40
chilli,23,50,25,90,45,36
chilli,23,50,85,70,35,28
chilli,23,50,160,40,20,16
chilli,23,50,250,0,0,0
chilli,23,65,0,100,50,40
chilli,23,65,25,90,45,36
chilli,23,65,85,70,35,28
chilli,23,65,160,40,20,16
chilli,23,65,250,0,0,0
chilli,23,80,0,95,50,40
chilli,23,80,25,85,45,36
chilli,23,80,85,65,35,28
chilli,23,80,160,35,20,16
chilli,23,80,250,0,0,0
chilli,28,50,0,100,50,40
chilli,28,50,25,90,45,36
chilli,28,50,85,70,35,28
chilli,28,50,160,40,20,16
chilli,28,50,250,0,0,0
chilli,28,65,0,100,50,40
chilli,28,65,25,90,45,36
chilli,28,65,85,70,35,28
chilli,28,65,160,40,20,16
chilli,28,65,250,0,0,0
chilli,28,80,0,95,50,40
chilli,28,80,25,85,45,36
chilli,28,80,85,65,35,28
chilli,28,80,160,35,20,16
chilli,28,80,250,0,0,0
chilli,33,50,0,100,50,45
